emotion,image_path
neutral,all_test\neutral\test_test_2903_aligned.jpg
neutral,all_test\neutral\test_test_2904_aligned.jpg
neutral,all_test\neutral\test_test_2905_aligned.jpg
neutral,all_test\neutral\test_test_2906_aligned.jpg
neutral,all_test\neutral\test_test_2907_aligned.jpg
neutral,all_test\neutral\test_test_2908_aligned.jpg
neutral,all_test\neutral\test_test_2909_aligned.jpg
neutral,all_test\neutral\test_test_2910_aligned.jpg
neutral,all_test\neutral\test_test_2911_aligned.jpg
neutral,all_test\neutral\test_test_2912_aligned.jpg
neutral,all_test\neutral\test_test_2913_aligned.jpg
neutral,all_test\neutral\test_test_2914_aligned.jpg
neutral,all_test\neutral\test_test_2915_aligned.jpg
neutral,all_test\neutral\test_test_2916_aligned.jpg
neutral,all_test\neutral\test_test_2917_aligned.jpg
neutral,all_test\neutral\test_test_2918_aligned.jpg
neutral,all_test\neutral\test_test_2919_aligned.jpg
neutral,all_test\neutral\test_test_2920_aligned.jpg
neutral,all_test\neutral\test_test_2921_aligned.jpg
neutral,all_test\neutral\test_test_2922_aligned.jpg
neutral,all_test\neutral\test_test_2923_aligned.jpg
neutral,all_test\neutral\test_test_2924_aligned.jpg
neutral,all_test\neutral\test_test_2925_aligned.jpg
neutral,all_test\neutral\test_test_2926_aligned.jpg
neutral,all_test\neutral\test_test_2927_aligned.jpg
neutral,all_test\neutral\test_test_2928_aligned.jpg
neutral,all_test\neutral\test_test_2929_aligned.jpg
neutral,all_test\neutral\test_test_2930_aligned.jpg
neutral,all_test\neutral\test_test_2931_aligned.jpg
neutral,all_test\neutral\test_test_2932_aligned.jpg
neutral,all_test\neutral\test_test_2933_aligned.jpg
neutral,all_test\neutral\test_test_2934_aligned.jpg
neutral,all_test\neutral\test_test_2935_aligned.jpg
neutral,all_test\neutral\test_test_2936_aligned.jpg
neutral,all_test\neutral\test_test_2937_aligned.jpg
neutral,all_test\neutral\test_test_2938_aligned.jpg
neutral,all_test\neutral\test_test_2939_aligned.jpg
neutral,all_test\neutral\test_test_2940_aligned.jpg
neutral,all_test\neutral\test_test_2941_aligned.jpg
neutral,all_test\neutral\test_test_2942_aligned.jpg
neutral,all_test\neutral\test_test_2943_aligned.jpg
neutral,all_test\neutral\test_test_2944_aligned.jpg
neutral,all_test\neutral\test_test_2945_aligned.jpg
neutral,all_test\neutral\test_test_2946_aligned.jpg
neutral,all_test\neutral\test_test_2947_aligned.jpg
neutral,all_test\neutral\test_test_2948_aligned.jpg
neutral,all_test\neutral\test_test_2949_aligned.jpg
neutral,all_test\neutral\test_test_2950_aligned.jpg
neutral,all_test\neutral\test_test_2951_aligned.jpg
neutral,all_test\neutral\test_test_2952_aligned.jpg
neutral,all_test\neutral\test_test_2953_aligned.jpg
neutral,all_test\neutral\test_test_2954_aligned.jpg
neutral,all_test\neutral\test_test_2955_aligned.jpg
neutral,all_test\neutral\test_test_2956_aligned.jpg
neutral,all_test\neutral\test_test_2957_aligned.jpg
neutral,all_test\neutral\test_test_2958_aligned.jpg
neutral,all_test\neutral\test_test_2959_aligned.jpg
neutral,all_test\neutral\test_test_2960_aligned.jpg
neutral,all_test\neutral\test_test_2961_aligned.jpg
neutral,all_test\neutral\test_test_2962_aligned.jpg
neutral,all_test\neutral\test_test_2963_aligned.jpg
neutral,all_test\neutral\test_test_2964_aligned.jpg
neutral,all_test\neutral\test_test_2965_aligned.jpg
neutral,all_test\neutral\test_test_2966_aligned.jpg
neutral,all_test\neutral\test_test_2967_aligned.jpg
neutral,all_test\neutral\test_test_2968_aligned.jpg
neutral,all_test\neutral\test_test_2969_aligned.jpg
neutral,all_test\neutral\test_test_2970_aligned.jpg
neutral,all_test\neutral\test_test_2971_aligned.jpg
neutral,all_test\neutral\test_test_2972_aligned.jpg
neutral,all_test\neutral\test_test_2973_aligned.jpg
neutral,all_test\neutral\test_test_2974_aligned.jpg
neutral,all_test\neutral\test_test_2975_aligned.jpg
neutral,all_test\neutral\test_test_2976_aligned.jpg
neutral,all_test\neutral\test_test_2977_aligned.jpg
neutral,all_test\neutral\test_test_2978_aligned.jpg
neutral,all_test\neutral\test_test_2979_aligned.jpg
neutral,all_test\neutral\test_test_2980_aligned.jpg
neutral,all_test\neutral\test_test_2981_aligned.jpg
neutral,all_test\neutral\test_test_2982_aligned.jpg
neutral,all_test\neutral\test_test_2983_aligned.jpg
neutral,all_test\neutral\test_test_2984_aligned.jpg
neutral,all_test\neutral\test_test_2985_aligned.jpg
neutral,all_test\neutral\test_test_2986_aligned.jpg
neutral,all_test\neutral\test_test_2987_aligned.jpg
neutral,all_test\neutral\test_test_2988_aligned.jpg
neutral,all_test\neutral\test_test_2989_aligned.jpg
neutral,all_test\neutral\test_test_2990_aligned.jpg
neutral,all_test\neutral\test_test_2991_aligned.jpg
neutral,all_test\neutral\test_test_2992_aligned.jpg
neutral,all_test\neutral\test_test_2993_aligned.jpg
neutral,all_test\neutral\test_test_2994_aligned.jpg
neutral,all_test\neutral\test_test_2995_aligned.jpg
neutral,all_test\neutral\test_test_2996_aligned.jpg
neutral,all_test\neutral\test_test_2997_aligned.jpg
neutral,all_test\neutral\test_test_2998_aligned.jpg
neutral,all_test\neutral\test_test_2999_aligned.jpg
neutral,all_test\neutral\test_test_3000_aligned.jpg
neutral,all_test\neutral\test_test_3001_aligned.jpg
neutral,all_test\neutral\test_test_3002_aligned.jpg
neutral,all_test\neutral\test_test_3003_aligned.jpg
neutral,all_test\neutral\test_test_3004_aligned.jpg
neutral,all_test\neutral\test_test_3005_aligned.jpg
neutral,all_test\neutral\test_test_3006_aligned.jpg
neutral,all_test\neutral\test_test_3007_aligned.jpg
neutral,all_test\neutral\test_test_3008_aligned.jpg
neutral,all_test\neutral\test_test_3009_aligned.jpg
neutral,all_test\neutral\test_test_3010_aligned.jpg
neutral,all_test\neutral\test_test_3011_aligned.jpg
neutral,all_test\neutral\test_test_3012_aligned.jpg
neutral,all_test\neutral\test_test_3013_aligned.jpg
neutral,all_test\neutral\test_test_3014_aligned.jpg
neutral,all_test\neutral\test_test_3015_aligned.jpg
neutral,all_test\neutral\test_test_3016_aligned.jpg
neutral,all_test\neutral\test_test_3017_aligned.jpg
neutral,all_test\neutral\test_test_3018_aligned.jpg
neutral,all_test\neutral\test_test_3019_aligned.jpg
neutral,all_test\neutral\test_test_3020_aligned.jpg
neutral,all_test\neutral\test_test_3021_aligned.jpg
neutral,all_test\neutral\test_test_3022_aligned.jpg
neutral,all_test\neutral\test_test_3023_aligned.jpg
neutral,all_test\neutral\test_test_3024_aligned.jpg
neutral,all_test\neutral\test_test_3025_aligned.jpg
neutral,all_test\neutral\test_test_3026_aligned.jpg
neutral,all_test\neutral\test_test_3027_aligned.jpg
neutral,all_test\neutral\test_test_3028_aligned.jpg
neutral,all_test\neutral\test_test_3029_aligned.jpg
neutral,all_test\neutral\test_test_3030_aligned.jpg
neutral,all_test\neutral\test_test_3031_aligned.jpg
neutral,all_test\neutral\test_test_3032_aligned.jpg
neutral,all_test\neutral\test_test_3033_aligned.jpg
neutral,all_test\neutral\test_test_3034_aligned.jpg
neutral,all_test\neutral\test_test_3035_aligned.jpg
neutral,all_test\neutral\test_test_3036_aligned.jpg
neutral,all_test\neutral\test_test_3037_aligned.jpg
neutral,all_test\neutral\test_test_3038_aligned.jpg
neutral,all_test\neutral\test_test_3039_aligned.jpg
neutral,all_test\neutral\test_test_3040_aligned.jpg
neutral,all_test\neutral\test_test_3041_aligned.jpg
neutral,all_test\neutral\test_test_3042_aligned.jpg
neutral,all_test\neutral\test_test_3043_aligned.jpg
neutral,all_test\neutral\test_test_3044_aligned.jpg
neutral,all_test\neutral\test_test_3045_aligned.jpg
neutral,all_test\neutral\test_test_3046_aligned.jpg
neutral,all_test\neutral\test_test_3047_aligned.jpg
neutral,all_test\neutral\test_test_3048_aligned.jpg
neutral,all_test\neutral\test_test_3049_aligned.jpg
neutral,all_test\neutral\test_test_3050_aligned.jpg
neutral,all_test\neutral\test_test_3051_aligned.jpg
neutral,all_test\neutral\test_test_3052_aligned.jpg
neutral,all_test\neutral\test_test_3053_aligned.jpg
neutral,all_test\neutral\test_test_3054_aligned.jpg
neutral,all_test\neutral\test_test_3055_aligned.jpg
neutral,all_test\neutral\test_test_3056_aligned.jpg
neutral,all_test\neutral\test_test_3057_aligned.jpg
neutral,all_test\neutral\test_test_3058_aligned.jpg
neutral,all_test\neutral\test_test_3059_aligned.jpg
neutral,all_test\neutral\test_test_3060_aligned.jpg
neutral,all_test\neutral\test_test_3061_aligned.jpg
neutral,all_test\neutral\test_test_3062_aligned.jpg
neutral,all_test\neutral\test_test_3063_aligned.jpg
neutral,all_test\neutral\test_test_3064_aligned.jpg
neutral,all_test\neutral\test_test_3065_aligned.jpg
neutral,all_test\neutral\test_test_3066_aligned.jpg
neutral,all_test\neutral\test_test_3067_aligned.jpg
neutral,all_test\neutral\test_test_3068_aligned.jpg
neutral,all_test\neutral\train_train_09748_aligned.jpg
neutral,all_test\neutral\train_train_09749_aligned.jpg
neutral,all_test\neutral\train_train_09750_aligned.jpg
neutral,all_test\neutral\train_train_09751_aligned.jpg
neutral,all_test\neutral\train_train_09752_aligned.jpg
neutral,all_test\neutral\train_train_09753_aligned.jpg
neutral,all_test\neutral\train_train_09754_aligned.jpg
neutral,all_test\neutral\train_train_09755_aligned.jpg
neutral,all_test\neutral\train_train_09756_aligned.jpg
neutral,all_test\neutral\train_train_09757_aligned.jpg
neutral,all_test\neutral\train_train_09758_aligned.jpg
neutral,all_test\neutral\train_train_09759_aligned.jpg
neutral,all_test\neutral\train_train_09760_aligned.jpg
neutral,all_test\neutral\train_train_09761_aligned.jpg
neutral,all_test\neutral\train_train_09762_aligned.jpg
neutral,all_test\neutral\train_train_09763_aligned.jpg
neutral,all_test\neutral\train_train_09764_aligned.jpg
neutral,all_test\neutral\train_train_09765_aligned.jpg
neutral,all_test\neutral\train_train_09766_aligned.jpg
neutral,all_test\neutral\train_train_09767_aligned.jpg
neutral,all_test\neutral\train_train_09768_aligned.jpg
neutral,all_test\neutral\train_train_09769_aligned.jpg
neutral,all_test\neutral\train_train_09770_aligned.jpg
neutral,all_test\neutral\train_train_09771_aligned.jpg
neutral,all_test\neutral\train_train_09772_aligned.jpg
neutral,all_test\neutral\train_train_09773_aligned.jpg
neutral,all_test\neutral\train_train_09774_aligned.jpg
neutral,all_test\neutral\train_train_09775_aligned.jpg
neutral,all_test\neutral\train_train_09776_aligned.jpg
neutral,all_test\neutral\train_train_09777_aligned.jpg
neutral,all_test\neutral\train_train_09778_aligned.jpg
neutral,all_test\neutral\train_train_09779_aligned.jpg
neutral,all_test\neutral\train_train_09780_aligned.jpg
neutral,all_test\neutral\train_train_09781_aligned.jpg
neutral,all_test\neutral\train_train_09782_aligned.jpg
neutral,all_test\neutral\train_train_09783_aligned.jpg
neutral,all_test\neutral\train_train_09784_aligned.jpg
neutral,all_test\neutral\train_train_09785_aligned.jpg
neutral,all_test\neutral\train_train_09786_aligned.jpg
neutral,all_test\neutral\train_train_09787_aligned.jpg
neutral,all_test\neutral\train_train_09788_aligned.jpg
neutral,all_test\neutral\train_train_09789_aligned.jpg
neutral,all_test\neutral\train_train_09790_aligned.jpg
neutral,all_test\neutral\train_train_09791_aligned.jpg
neutral,all_test\neutral\train_train_09792_aligned.jpg
neutral,all_test\neutral\train_train_09793_aligned.jpg
neutral,all_test\neutral\train_train_09794_aligned.jpg
neutral,all_test\neutral\train_train_09795_aligned.jpg
neutral,all_test\neutral\train_train_09796_aligned.jpg
neutral,all_test\neutral\train_train_09797_aligned.jpg
neutral,all_test\neutral\train_train_09798_aligned.jpg
neutral,all_test\neutral\train_train_09799_aligned.jpg
neutral,all_test\neutral\train_train_09800_aligned.jpg
neutral,all_test\neutral\train_train_09801_aligned.jpg
neutral,all_test\neutral\train_train_09802_aligned.jpg
neutral,all_test\neutral\train_train_09803_aligned.jpg
neutral,all_test\neutral\train_train_09804_aligned.jpg
neutral,all_test\neutral\train_train_09805_aligned.jpg
neutral,all_test\neutral\train_train_09806_aligned.jpg
neutral,all_test\neutral\train_train_09807_aligned.jpg
neutral,all_test\neutral\train_train_09808_aligned.jpg
neutral,all_test\neutral\train_train_09809_aligned.jpg
neutral,all_test\neutral\train_train_09810_aligned.jpg
neutral,all_test\neutral\train_train_09811_aligned.jpg
neutral,all_test\neutral\train_train_09812_aligned.jpg
neutral,all_test\neutral\train_train_09813_aligned.jpg
neutral,all_test\neutral\train_train_09814_aligned.jpg
neutral,all_test\neutral\train_train_09815_aligned.jpg
neutral,all_test\neutral\train_train_09816_aligned.jpg
neutral,all_test\neutral\train_train_09817_aligned.jpg
neutral,all_test\neutral\train_train_09818_aligned.jpg
neutral,all_test\neutral\train_train_09819_aligned.jpg
neutral,all_test\neutral\train_train_09820_aligned.jpg
neutral,all_test\neutral\train_train_09821_aligned.jpg
neutral,all_test\neutral\train_train_09822_aligned.jpg
neutral,all_test\neutral\train_train_09823_aligned.jpg
neutral,all_test\neutral\train_train_09824_aligned.jpg
neutral,all_test\neutral\train_train_09825_aligned.jpg
neutral,all_test\neutral\train_train_09826_aligned.jpg
neutral,all_test\neutral\train_train_09827_aligned.jpg
neutral,all_test\neutral\train_train_09828_aligned.jpg
neutral,all_test\neutral\train_train_09829_aligned.jpg
neutral,all_test\neutral\train_train_09830_aligned.jpg
neutral,all_test\neutral\train_train_09831_aligned.jpg
neutral,all_test\neutral\train_train_09832_aligned.jpg
neutral,all_test\neutral\train_train_09833_aligned.jpg
neutral,all_test\neutral\train_train_09834_aligned.jpg
neutral,all_test\neutral\train_train_09835_aligned.jpg
neutral,all_test\neutral\train_train_09836_aligned.jpg
neutral,all_test\neutral\train_train_09837_aligned.jpg
neutral,all_test\neutral\train_train_09838_aligned.jpg
neutral,all_test\neutral\train_train_09839_aligned.jpg
neutral,all_test\neutral\train_train_09840_aligned.jpg
neutral,all_test\neutral\train_train_09841_aligned.jpg
neutral,all_test\neutral\train_train_09842_aligned.jpg
neutral,all_test\neutral\train_train_09843_aligned.jpg
neutral,all_test\neutral\train_train_09844_aligned.jpg
neutral,all_test\neutral\train_train_09845_aligned.jpg
neutral,all_test\neutral\train_train_09846_aligned.jpg
neutral,all_test\neutral\train_train_09847_aligned.jpg
neutral,all_test\neutral\train_train_09848_aligned.jpg
neutral,all_test\neutral\train_train_09849_aligned.jpg
neutral,all_test\neutral\train_train_09850_aligned.jpg
neutral,all_test\neutral\train_train_09851_aligned.jpg
neutral,all_test\neutral\train_train_09852_aligned.jpg
neutral,all_test\neutral\train_train_09853_aligned.jpg
neutral,all_test\neutral\train_train_09854_aligned.jpg
neutral,all_test\neutral\train_train_09855_aligned.jpg
neutral,all_test\neutral\train_train_09856_aligned.jpg
neutral,all_test\neutral\train_train_09857_aligned.jpg
neutral,all_test\neutral\train_train_09858_aligned.jpg
neutral,all_test\neutral\train_train_09859_aligned.jpg
neutral,all_test\neutral\train_train_09860_aligned.jpg
neutral,all_test\neutral\train_train_09861_aligned.jpg
neutral,all_test\neutral\train_train_09862_aligned.jpg
neutral,all_test\neutral\train_train_09863_aligned.jpg
neutral,all_test\neutral\train_train_09864_aligned.jpg
neutral,all_test\neutral\train_train_09865_aligned.jpg
neutral,all_test\neutral\train_train_09866_aligned.jpg
neutral,all_test\neutral\train_train_09867_aligned.jpg
neutral,all_test\neutral\train_train_09868_aligned.jpg
neutral,all_test\neutral\train_train_09869_aligned.jpg
neutral,all_test\neutral\train_train_09870_aligned.jpg
neutral,all_test\neutral\train_train_09871_aligned.jpg
neutral,all_test\neutral\train_train_09872_aligned.jpg
neutral,all_test\neutral\train_train_09873_aligned.jpg
neutral,all_test\neutral\train_train_09874_aligned.jpg
neutral,all_test\neutral\train_train_09875_aligned.jpg
neutral,all_test\neutral\train_train_09876_aligned.jpg
neutral,all_test\neutral\train_train_09877_aligned.jpg
neutral,all_test\neutral\train_train_09878_aligned.jpg
neutral,all_test\neutral\train_train_09879_aligned.jpg
neutral,all_test\neutral\train_train_09880_aligned.jpg
neutral,all_test\neutral\train_train_09881_aligned.jpg
neutral,all_test\neutral\train_train_09882_aligned.jpg
neutral,all_test\neutral\train_train_09883_aligned.jpg
neutral,all_test\neutral\train_train_09884_aligned.jpg
neutral,all_test\neutral\train_train_09885_aligned.jpg
neutral,all_test\neutral\train_train_09886_aligned.jpg
neutral,all_test\neutral\train_train_09887_aligned.jpg
neutral,all_test\neutral\train_train_09888_aligned.jpg
neutral,all_test\neutral\train_train_09889_aligned.jpg
neutral,all_test\neutral\train_train_09890_aligned.jpg
neutral,all_test\neutral\train_train_09891_aligned.jpg
neutral,all_test\neutral\train_train_09892_aligned.jpg
neutral,all_test\neutral\train_train_09893_aligned.jpg
neutral,all_test\neutral\train_train_09894_aligned.jpg
neutral,all_test\neutral\train_train_09895_aligned.jpg
neutral,all_test\neutral\train_train_09896_aligned.jpg
neutral,all_test\neutral\train_train_09897_aligned.jpg
neutral,all_test\neutral\train_train_09898_aligned.jpg
neutral,all_test\neutral\train_train_09899_aligned.jpg
neutral,all_test\neutral\train_train_09900_aligned.jpg
neutral,all_test\neutral\train_train_09901_aligned.jpg
neutral,all_test\neutral\train_train_09902_aligned.jpg
neutral,all_test\neutral\train_train_09903_aligned.jpg
neutral,all_test\neutral\train_train_09904_aligned.jpg
neutral,all_test\neutral\train_train_09905_aligned.jpg
neutral,all_test\neutral\train_train_09906_aligned.jpg
neutral,all_test\neutral\train_train_09907_aligned.jpg
neutral,all_test\neutral\train_train_09908_aligned.jpg
neutral,all_test\neutral\train_train_09909_aligned.jpg
neutral,all_test\neutral\train_train_09910_aligned.jpg
neutral,all_test\neutral\train_train_09911_aligned.jpg
neutral,all_test\neutral\train_train_09912_aligned.jpg
neutral,all_test\neutral\train_train_09913_aligned.jpg
neutral,all_test\neutral\train_train_09914_aligned.jpg
neutral,all_test\neutral\train_train_09915_aligned.jpg
neutral,all_test\neutral\train_train_09916_aligned.jpg
neutral,all_test\neutral\train_train_09917_aligned.jpg
neutral,all_test\neutral\train_train_09918_aligned.jpg
