emotion,image_path,label,model_name,response_time,prediction_continuos,predicted_emotion
neutral,all_test\neutral\test_test_2492_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 3.19%
disgust: 0.00%
fear: 1.46%
happy: 0.52%
sad: 5.84%
surprise: 0.00%
neutral: 88.99%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2493_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 13.36%
disgust: 0.00%
fear: 1.49%
happy: 0.36%
sad: 19.93%
surprise: 0.04%
neutral: 64.82%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2494_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 0.02%
happy: 0.32%
sad: 0.14%
surprise: 0.00%
neutral: 99.50%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2495_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 3.45%
sad: 0.58%
surprise: 0.00%
neutral: 95.96%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2496_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.04%
surprise: 0.00%
neutral: 99.96%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2497_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 30.63%
disgust: 0.06%
fear: 7.92%
happy: 12.29%
sad: 9.36%
surprise: 0.05%
neutral: 39.69%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2498_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.71%
disgust: 0.00%
fear: 2.38%
happy: 0.00%
sad: 40.83%
surprise: 0.00%
neutral: 56.08%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2499_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 29.58%
disgust: 0.00%
fear: 0.32%
happy: 0.15%
sad: 25.18%
surprise: 0.00%
neutral: 44.77%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2500_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.66%
disgust: 0.00%
fear: 0.03%
happy: 30.19%
sad: 2.80%
surprise: 0.02%
neutral: 66.31%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2501_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.38%
disgust: 0.00%
fear: 1.39%
happy: 0.06%
sad: 19.78%
surprise: 0.00%
neutral: 78.38%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2502_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.20%
disgust: 0.00%
fear: 1.04%
happy: 0.75%
sad: 0.11%
surprise: 0.04%
neutral: 97.87%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2503_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 54.13%
disgust: 0.00%
fear: 0.63%
happy: 0.00%
sad: 14.81%
surprise: 0.01%
neutral: 30.42%

Dominant emotion: angry",angry
neutral,all_test\neutral\test_test_2504_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.16%
disgust: 0.00%
fear: 12.28%
happy: 13.48%
sad: 51.09%
surprise: 3.21%
neutral: 19.80%

Dominant emotion: sad",sad
neutral,all_test\neutral\test_test_2505_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.12%
disgust: 0.00%
fear: 0.86%
happy: 0.03%
sad: 2.46%
surprise: 0.00%
neutral: 96.52%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2506_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.07%
disgust: 0.00%
fear: 13.07%
happy: 79.99%
sad: 4.46%
surprise: 0.03%
neutral: 0.37%

Dominant emotion: happy",happy
neutral,all_test\neutral\test_test_2507_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 3.43%
disgust: 0.00%
fear: 0.15%
happy: 28.96%
sad: 6.30%
surprise: 0.86%
neutral: 60.30%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2508_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.40%
disgust: 0.00%
fear: 0.02%
happy: 0.06%
sad: 0.93%
surprise: 0.01%
neutral: 98.58%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2509_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.87%
disgust: 0.00%
fear: 96.43%
happy: 0.00%
sad: 1.86%
surprise: 0.00%
neutral: 0.83%

Dominant emotion: fear",fear
neutral,all_test\neutral\test_test_2510_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.23%
disgust: 0.00%
fear: 0.28%
happy: 0.00%
sad: 99.49%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: sad",sad
neutral,all_test\neutral\test_test_2511_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 7.86%
disgust: 0.00%
fear: 3.64%
happy: 0.21%
sad: 12.90%
surprise: 0.03%
neutral: 75.35%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2512_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 95.56%
sad: 0.00%
surprise: 0.00%
neutral: 4.44%

Dominant emotion: happy",happy
neutral,all_test\neutral\test_test_2513_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.07%
surprise: 0.00%
neutral: 99.93%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2514_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 8.20%
disgust: 0.00%
fear: 6.32%
happy: 0.05%
sad: 17.29%
surprise: 0.02%
neutral: 68.11%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2515_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.68%
disgust: 0.01%
fear: 65.69%
happy: 0.12%
sad: 5.08%
surprise: 0.00%
neutral: 27.42%

Dominant emotion: fear",fear
neutral,all_test\neutral\test_test_2516_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 3.16%
disgust: 0.00%
fear: 48.47%
happy: 0.02%
sad: 0.90%
surprise: 46.77%
neutral: 0.68%

Dominant emotion: fear",fear
neutral,all_test\neutral\test_test_2517_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 24.57%
disgust: 0.00%
fear: 4.28%
happy: 0.09%
sad: 22.36%
surprise: 0.00%
neutral: 48.70%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2518_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 3.87%
disgust: 0.00%
fear: 0.20%
happy: 0.00%
sad: 70.70%
surprise: 0.00%
neutral: 25.22%

Dominant emotion: sad",sad
neutral,all_test\neutral\test_test_2519_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.02%
disgust: 0.00%
fear: 0.00%
happy: 0.01%
sad: 0.04%
surprise: 0.07%
neutral: 99.86%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2520_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.84%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 2.08%
surprise: 0.00%
neutral: 96.08%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2521_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 5.30%
disgust: 0.00%
fear: 5.22%
happy: 0.90%
sad: 13.60%
surprise: 0.01%
neutral: 74.97%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2522_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 100.00%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2523_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 16.00%
disgust: 0.00%
fear: 6.08%
happy: 0.92%
sad: 16.33%
surprise: 0.01%
neutral: 60.65%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2524_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.44%
disgust: 0.63%
fear: 6.43%
happy: 0.28%
sad: 2.39%
surprise: 0.11%
neutral: 87.71%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2525_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.19%
disgust: 0.00%
fear: 4.83%
happy: 0.23%
sad: 6.84%
surprise: 0.01%
neutral: 87.90%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2526_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.77%
disgust: 0.01%
fear: 62.33%
happy: 0.00%
sad: 33.25%
surprise: 0.00%
neutral: 1.64%

Dominant emotion: fear",fear
neutral,all_test\neutral\test_test_2527_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.14%
happy: 54.60%
sad: 41.36%
surprise: 0.00%
neutral: 3.91%

Dominant emotion: happy",happy
neutral,all_test\neutral\test_test_2528_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.70%
disgust: 0.00%
fear: 1.22%
happy: 1.62%
sad: 14.22%
surprise: 0.00%
neutral: 82.25%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2529_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.50%
disgust: 0.00%
fear: 0.01%
happy: 0.07%
sad: 1.41%
surprise: 0.00%
neutral: 98.02%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2530_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 1.82%
sad: 0.00%
surprise: 0.00%
neutral: 98.17%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2531_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.55%
disgust: 0.00%
fear: 16.24%
happy: 3.82%
sad: 11.11%
surprise: 0.00%
neutral: 68.28%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2532_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.43%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 2.40%
surprise: 0.00%
neutral: 95.18%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2533_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.03%
disgust: 0.00%
fear: 0.15%
happy: 0.16%
sad: 10.89%
surprise: 0.00%
neutral: 86.78%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2534_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.08%
disgust: 0.00%
fear: 0.40%
happy: 14.12%
sad: 5.26%
surprise: 0.01%
neutral: 80.13%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2535_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.18%
disgust: 0.02%
fear: 3.86%
happy: 1.38%
sad: 32.88%
surprise: 0.38%
neutral: 59.31%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2536_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.10%
disgust: 0.00%
fear: 11.40%
happy: 0.00%
sad: 55.17%
surprise: 0.00%
neutral: 33.33%

Dominant emotion: sad",sad
neutral,all_test\neutral\test_test_2537_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.27%
disgust: 0.00%
fear: 0.04%
happy: 0.13%
sad: 82.96%
surprise: 0.00%
neutral: 16.60%

Dominant emotion: sad",sad
neutral,all_test\neutral\test_test_2538_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.65%
disgust: 0.00%
fear: 1.01%
happy: 0.21%
sad: 22.43%
surprise: 0.02%
neutral: 74.68%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2539_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.44%
disgust: 0.00%
fear: 0.14%
happy: 4.02%
sad: 1.33%
surprise: 0.01%
neutral: 94.06%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2540_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.12%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.25%
surprise: 0.00%
neutral: 99.63%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2541_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.05%
sad: 0.10%
surprise: 0.00%
neutral: 99.85%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2542_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.08%
disgust: 0.00%
fear: 0.10%
happy: 10.39%
sad: 0.50%
surprise: 0.01%
neutral: 88.91%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2543_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.03%
disgust: 0.00%
fear: 1.13%
happy: 64.11%
sad: 1.34%
surprise: 0.15%
neutral: 33.24%

Dominant emotion: happy",happy
neutral,all_test\neutral\test_test_2544_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.01%
happy: 91.76%
sad: 0.45%
surprise: 0.00%
neutral: 7.78%

Dominant emotion: happy",happy
neutral,all_test\neutral\test_test_2545_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.01%
surprise: 0.00%
neutral: 99.98%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2546_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.12%
disgust: 0.00%
fear: 0.00%
happy: 0.48%
sad: 99.40%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: sad",sad
neutral,all_test\neutral\test_test_2547_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.12%
disgust: 0.00%
fear: 8.00%
happy: 0.00%
sad: 17.45%
surprise: 0.00%
neutral: 73.43%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2548_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 99.77%
happy: 0.02%
sad: 0.21%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: fear",fear
neutral,all_test\neutral\test_test_2549_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.21%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.11%
surprise: 0.00%
neutral: 99.68%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2550_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.02%
disgust: 0.00%
fear: 2.33%
happy: 0.07%
sad: 71.86%
surprise: 0.00%
neutral: 25.71%

Dominant emotion: sad",sad
neutral,all_test\neutral\test_test_2551_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.09%
surprise: 0.00%
neutral: 99.90%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2552_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 14.03%
disgust: 0.00%
fear: 1.49%
happy: 0.00%
sad: 26.36%
surprise: 0.00%
neutral: 58.12%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2553_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 1.55%
disgust: 0.05%
fear: 5.21%
happy: 4.06%
sad: 65.90%
surprise: 0.00%
neutral: 23.22%

Dominant emotion: sad",sad
neutral,all_test\neutral\test_test_2554_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.29%
disgust: 0.00%
fear: 0.22%
happy: 72.03%
sad: 0.92%
surprise: 0.00%
neutral: 26.54%

Dominant emotion: happy",happy
neutral,all_test\neutral\test_test_2555_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 22.02%
surprise: 0.00%
neutral: 77.98%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2556_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 3.17%
disgust: 0.00%
fear: 19.99%
happy: 0.03%
sad: 25.42%
surprise: 0.00%
neutral: 51.38%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2557_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.00%
surprise: 0.00%
neutral: 100.00%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2558_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.73%
disgust: 0.00%
fear: 1.40%
happy: 0.00%
sad: 4.92%
surprise: 0.09%
neutral: 92.86%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2559_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.01%
surprise: 0.00%
neutral: 99.98%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2560_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 22.52%
happy: 31.58%
sad: 3.40%
surprise: 0.00%
neutral: 42.49%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2561_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.09%
disgust: 0.00%
fear: 6.95%
happy: 64.20%
sad: 4.87%
surprise: 0.24%
neutral: 23.65%

Dominant emotion: happy",happy
neutral,all_test\neutral\test_test_2562_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.08%
disgust: 0.00%
fear: 2.79%
happy: 1.15%
sad: 3.78%
surprise: 0.03%
neutral: 91.18%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2563_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 24.66%
disgust: 0.00%
fear: 0.07%
happy: 0.06%
sad: 15.64%
surprise: 0.00%
neutral: 59.56%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2564_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.24%
disgust: 0.00%
fear: 10.42%
happy: 1.05%
sad: 9.25%
surprise: 0.03%
neutral: 77.00%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2565_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.09%
disgust: 0.00%
fear: 6.50%
happy: 0.03%
sad: 1.04%
surprise: 0.02%
neutral: 91.32%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2566_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.17%
happy: 0.01%
sad: 99.70%
surprise: 0.00%
neutral: 0.12%

Dominant emotion: sad",sad
neutral,all_test\neutral\test_test_2567_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 73.79%
sad: 0.00%
surprise: 0.00%
neutral: 26.20%

Dominant emotion: happy",happy
neutral,all_test\neutral\test_test_2568_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 1.41%
sad: 0.01%
surprise: 0.00%
neutral: 98.58%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2569_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 0.02%
happy: 0.13%
sad: 0.30%
surprise: 0.00%
neutral: 99.53%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2570_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.23%
happy: 0.00%
sad: 99.77%
surprise: 0.00%
neutral: 0.00%

Dominant emotion: sad",sad
neutral,all_test\neutral\test_test_2571_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.56%
disgust: 0.00%
fear: 2.94%
happy: 8.22%
sad: 0.11%
surprise: 47.27%
neutral: 40.91%

Dominant emotion: surprise",surprise
neutral,all_test\neutral\test_test_2572_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.08%
disgust: 0.00%
fear: 2.12%
happy: 38.93%
sad: 1.00%
surprise: 0.00%
neutral: 57.87%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\test_test_2573_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.15%
disgust: 0.00%
fear: 3.87%
happy: 8.30%
sad: 60.78%
surprise: 0.00%
neutral: 24.90%

Dominant emotion: sad",sad
